date,state,deathIncrease_cor
2020-05-06,Fresno,0.37
2020-05-07,Fresno,0.37
2020-05-08,Fresno,0.19
2020-05-09,Fresno,0.37
2020-05-10,Fresno,0.93
2020-05-11,Fresno,1.49
2020-05-12,Fresno,2.04
2020-05-13,Fresno,2.6
2020-05-14,Fresno,2.6
2020-05-15,Fresno,2.79
2020-05-16,Fresno,2.6
2020-05-17,Fresno,3.16
2020-05-18,Fresno,2.97
2020-05-19,Fresno,2.79
2020-05-20,Fresno,2.23
2020-05-21,Fresno,2.23
2020-05-22,Fresno,2.04
2020-05-23,Fresno,2.6
2020-05-24,Fresno,2.97
2020-05-25,Fresno,4.09
2020-05-26,Fresno,4.27
2020-05-27,Fresno,4.83
2020-05-28,Fresno,4.83
2020-05-29,Fresno,5.01
2020-05-30,Fresno,4.64
2020-05-31,Fresno,3.34
2020-06-01,Fresno,2.41
2020-06-02,Fresno,2.97
2020-06-03,Fresno,2.97
2020-06-04,Fresno,2.97
2020-06-05,Fresno,3.34
2020-06-06,Fresno,3.9
2020-06-07,Fresno,4.46
2020-06-08,Fresno,4.64
2020-06-09,Fresno,3.71
2020-06-10,Fresno,3.34
2020-06-11,Fresno,3.34
2020-06-12,Fresno,3.9
2020-06-13,Fresno,3.71
2020-06-14,Fresno,3.71
2020-06-15,Fresno,4.09
2020-06-16,Fresno,5.39
2020-06-17,Fresno,5.2
2020-06-18,Fresno,5.2
2020-06-19,Fresno,4.46
2020-06-20,Fresno,4.83
2020-06-21,Fresno,4.46
2020-06-22,Fresno,3.34
2020-06-23,Fresno,2.23
2020-06-24,Fresno,2.23
2020-06-25,Fresno,2.23
2020-06-26,Fresno,1.86
2020-06-27,Fresno,0.93
2020-06-28,Fresno,1.49
2020-06-29,Fresno,2.23
2020-06-30,Fresno,1.86
2020-07-01,Fresno,1.86
2020-07-02,Fresno,1.86
2020-07-03,Fresno,2.04
2020-07-04,Fresno,3.16
2020-07-05,Fresno,3.34
2020-07-06,Fresno,3.71
2020-07-07,Fresno,3.9
2020-07-08,Fresno,3.9
2020-07-09,Fresno,4.09
2020-07-10,Fresno,3.9
2020-07-11,Fresno,3.71
2020-07-12,Fresno,2.6
2020-07-13,Fresno,1.49
2020-07-14,Fresno,4.64
2020-07-15,Fresno,4.64
2020-07-16,Fresno,4.46
2020-07-17,Fresno,4.46
2020-07-18,Fresno,4.83
2020-07-19,Fresno,4.83
2020-07-20,Fresno,4.83
2020-07-21,Fresno,4.46
2020-07-22,Fresno,4.46
2020-07-23,Fresno,4.46
2020-07-24,Fresno,4.46
2020-07-25,Fresno,4.46
2020-07-26,Fresno,5.94
2020-07-27,Fresno,5.94
2020-07-28,Fresno,9.66
2020-07-29,Fresno,9.66
2020-07-30,Fresno,9.66
2020-07-31,Fresno,9.66
2020-08-01,Fresno,11.7
2020-08-02,Fresno,13.74
2020-08-03,Fresno,13.74
2020-08-04,Fresno,9.66
2020-08-05,Fresno,12.26
2020-08-06,Fresno,12.26
2020-08-07,Fresno,12.26
2020-08-08,Fresno,12.44
2020-08-09,Fresno,12.63
2020-08-10,Fresno,12.63
2020-08-11,Fresno,14.49
2020-08-12,Fresno,11.89
2020-08-13,Fresno,11.89
2020-08-14,Fresno,11.89
2020-08-15,Fresno,9.47
2020-08-16,Fresno,5.76
2020-08-17,Fresno,5.76
2020-08-18,Fresno,5.2
2020-08-19,Fresno,8.54
2020-08-20,Fresno,8.54
2020-08-21,Fresno,8.54
2020-08-22,Fresno,12.07
2020-08-23,Fresno,12.07
2020-08-24,Fresno,12.07
2020-08-25,Fresno,17.09
2020-08-26,Fresno,13.74
2020-08-27,Fresno,13.74
2020-08-28,Fresno,13.74
2020-08-29,Fresno,18.94
2020-08-30,Fresno,18.94
2020-08-31,Fresno,18.94
2020-09-01,Fresno,18.2
2020-09-02,Fresno,18.2
2020-09-03,Fresno,18.2
2020-09-04,Fresno,18.2
2020-09-05,Fresno,13.37
2020-09-06,Fresno,13.37
2020-09-07,Fresno,13.37
2020-09-08,Fresno,9.29
2020-09-09,Fresno,9.29
2020-09-10,Fresno,9.29
2020-09-11,Fresno,9.29
2020-09-12,Fresno,8.17
2020-09-13,Fresno,8.17
2020-09-14,Fresno,8.17
2020-09-15,Fresno,6.69
2020-09-16,Fresno,6.69
2020-09-17,Fresno,6.69
2020-09-18,Fresno,6.69
2020-09-19,Fresno,5.2
2020-09-20,Fresno,5.2
2020-09-21,Fresno,5.2
2020-09-22,Fresno,10.03
2020-09-23,Fresno,10.03
2020-09-24,Fresno,10.03
2020-09-25,Fresno,10.03
2020-09-26,Fresno,10.4
2020-09-27,Fresno,10.4
2020-09-28,Fresno,10.4
2020-09-29,Fresno,6.31
2020-09-30,Fresno,6.31
2020-10-01,Fresno,6.31
2020-10-02,Fresno,6.31
2020-10-03,Fresno,5.94
2020-10-04,Fresno,5.94
2020-10-05,Fresno,5.94
2020-10-06,Fresno,2.6
2020-10-07,Fresno,2.6
2020-10-08,Fresno,2.6
2020-10-09,Fresno,2.6
2020-10-10,Fresno,6.69
2020-10-11,Fresno,6.69
2020-10-12,Fresno,6.69
2020-10-13,Fresno,8.54
2020-10-14,Fresno,8.54
2020-10-15,Fresno,8.54
2020-10-16,Fresno,8.54
2020-10-17,Fresno,2.23
2020-10-18,Fresno,2.23
2020-10-19,Fresno,2.23
2020-10-20,Fresno,2.6
2020-10-21,Fresno,2.6
2020-10-22,Fresno,2.6
2020-10-23,Fresno,2.6
2020-10-24,Fresno,3.34
2020-10-25,Fresno,3.34
2020-10-26,Fresno,3.34
2020-10-27,Fresno,2.6
2020-10-28,Fresno,2.6
2020-10-29,Fresno,2.6
2020-10-30,Fresno,2.6
2020-10-31,Fresno,2.97
2020-11-01,Fresno,2.97
2020-11-02,Fresno,2.97
2020-11-03,Fresno,4.09
2020-11-04,Fresno,4.09
2020-11-05,Fresno,4.09
2020-11-06,Fresno,4.09
2020-11-07,Fresno,3.34
2020-11-08,Fresno,3.34
2020-11-09,Fresno,3.34
2020-11-10,Fresno,2.23
2020-11-11,Fresno,2.23
2020-11-12,Fresno,2.23
2020-11-13,Fresno,2.23
2020-11-14,Fresno,2.6
2020-11-15,Fresno,2.6
2020-11-16,Fresno,2.6
2020-11-17,Fresno,4.09
2020-11-18,Fresno,4.09
2020-11-19,Fresno,4.09
2020-11-20,Fresno,4.09
2020-11-21,Fresno,5.2
2020-11-22,Fresno,5.2
2020-11-23,Fresno,5.2
2020-11-24,Fresno,3.71
2020-11-25,Fresno,3.71
2020-11-26,Fresno,3.71
2020-11-27,Fresno,3.71
2020-11-28,Fresno,4.09
2020-11-29,Fresno,4.09
2020-11-30,Fresno,4.09
2020-12-01,Fresno,9.29
2020-12-02,Fresno,9.29
2020-12-03,Fresno,9.29
2020-12-04,Fresno,9.29
2020-12-05,Fresno,9.66
2020-12-06,Fresno,9.66
2020-12-07,Fresno,9.66
2020-12-08,Fresno,13.37
2020-12-09,Fresno,13.37
2020-12-10,Fresno,13.37
2020-12-11,Fresno,13.37
2020-12-12,Fresno,15.97
2020-12-13,Fresno,15.97
2020-12-14,Fresno,15.97
2020-12-15,Fresno,16.71
2020-12-16,Fresno,16.71
2020-12-17,Fresno,16.71
2020-12-18,Fresno,16.71
2020-12-19,Fresno,12.01
2020-12-20,Fresno,17.4
2020-12-21,Fresno,17.4
2020-12-22,Fresno,6.26
2020-12-23,Fresno,6.26
2020-12-24,Fresno,6.26
2020-12-25,Fresno,6.26
2020-12-26,Fresno,5.39
2020-12-27,Fresno,0
2020-12-28,Fresno,0
2020-12-29,Fresno,0.87
2020-12-30,Fresno,1.74
2020-12-31,Fresno,1.74
2021-01-01,Fresno,1.74
2021-01-02,Fresno,1.74
2021-01-03,Fresno,1.74
2021-01-04,Fresno,1.74
2021-01-05,Fresno,0.87
2021-01-06,Fresno,0
2021-01-07,Fresno,0
2021-01-08,Fresno,0.87
2021-01-09,Fresno,1.74
2021-01-10,Fresno,1.99
2021-01-11,Fresno,2.28
2021-01-12,Fresno,2.6
2020-01-02,Hamburg,0
2020-01-03,Hamburg,0
2020-01-04,Hamburg,0
2020-01-05,Hamburg,0
2020-01-06,Hamburg,0
2020-01-07,Hamburg,0
2020-01-08,Hamburg,0
2020-01-09,Hamburg,0
2020-01-10,Hamburg,0
2020-01-11,Hamburg,0
2020-01-12,Hamburg,0
2020-01-14,Hamburg,0
2020-01-18,Hamburg,0
2020-01-22,Hamburg,0
2020-01-23,Hamburg,0
2020-01-28,Hamburg,0
2020-01-29,Hamburg,0
2020-01-30,Hamburg,0
2020-01-31,Hamburg,0
2020-02-03,Hamburg,0
2020-02-04,Hamburg,0
2020-02-06,Hamburg,0
2020-02-07,Hamburg,0
2020-02-11,Hamburg,0
2020-02-12,Hamburg,0
2020-02-15,Hamburg,0
2020-02-17,Hamburg,0
2020-02-18,Hamburg,0
2020-02-20,Hamburg,0
2020-02-23,Hamburg,0
2020-02-24,Hamburg,0
2020-02-25,Hamburg,0
2020-02-26,Hamburg,0
2020-02-27,Hamburg,0
2020-02-28,Hamburg,0
2020-02-29,Hamburg,0
2020-03-01,Hamburg,0
2020-03-02,Hamburg,0
2020-03-03,Hamburg,0.19
2020-03-04,Hamburg,0.19
2020-03-05,Hamburg,0.19
2020-03-06,Hamburg,0.19
2020-03-07,Hamburg,0.19
2020-03-08,Hamburg,0.19
2020-03-09,Hamburg,0.37
2020-03-10,Hamburg,0.37
2020-03-11,Hamburg,0.56
2020-03-12,Hamburg,0.56
2020-03-13,Hamburg,0.56
2020-03-14,Hamburg,0.74
2020-03-15,Hamburg,0.74
2020-03-16,Hamburg,0.93
2020-03-17,Hamburg,1.11
2020-03-18,Hamburg,1.11
2020-03-19,Hamburg,1.49
2020-03-20,Hamburg,1.67
2020-03-21,Hamburg,2.04
2020-03-22,Hamburg,4.46
2020-03-23,Hamburg,5.2
2020-03-24,Hamburg,6.5
2020-03-25,Hamburg,8.17
2020-03-26,Hamburg,7.99
2020-03-27,Hamburg,8.54
2020-03-28,Hamburg,9.47
2020-03-29,Hamburg,8.54
2020-03-30,Hamburg,9.84
2020-03-31,Hamburg,12.07
2020-04-01,Hamburg,11.33
2020-04-02,Hamburg,12.63
2020-04-03,Hamburg,13.93
2020-04-04,Hamburg,16.71
2020-04-05,Hamburg,16.9
2020-04-06,Hamburg,15.04
2020-04-07,Hamburg,11.33
2020-04-08,Hamburg,10.96
2020-04-09,Hamburg,10.96
2020-04-10,Hamburg,10.03
2020-04-11,Hamburg,7.24
2020-04-12,Hamburg,6.5
2020-04-13,Hamburg,7.61
2020-04-14,Hamburg,9.1
2020-04-15,Hamburg,8.54
2020-04-16,Hamburg,7.43
2020-04-17,Hamburg,6.87
2020-04-18,Hamburg,5.94
2020-04-19,Hamburg,5.39
2020-04-20,Hamburg,5.2
2020-04-21,Hamburg,3.71
2020-04-22,Hamburg,4.27
2020-04-23,Hamburg,4.27
2020-04-24,Hamburg,4.27
2020-04-25,Hamburg,3.9
2020-04-26,Hamburg,3.9
2020-04-27,Hamburg,2.6
2020-04-28,Hamburg,2.41
2020-04-29,Hamburg,1.67
2020-04-30,Hamburg,1.3
2020-05-01,Hamburg,1.49
2020-05-02,Hamburg,1.67
2020-05-03,Hamburg,1.49
2020-05-04,Hamburg,1.49
2020-05-05,Hamburg,1.67
2020-05-06,Hamburg,1.67
2020-05-07,Hamburg,1.67
2020-05-08,Hamburg,1.11
2020-05-09,Hamburg,0.74
2020-05-10,Hamburg,0.56
2020-05-11,Hamburg,0.56
2020-05-12,Hamburg,0.37
2020-05-13,Hamburg,0.37
2020-05-14,Hamburg,0.56
2020-05-15,Hamburg,0.37
2020-05-16,Hamburg,0.37
2020-05-17,Hamburg,0.56
2020-05-18,Hamburg,0.37
2020-05-19,Hamburg,0.37
2020-05-20,Hamburg,0.37
2020-05-21,Hamburg,0.19
2020-05-22,Hamburg,0.19
2020-05-23,Hamburg,0.19
2020-05-24,Hamburg,0
2020-05-25,Hamburg,0
2020-05-26,Hamburg,0
2020-05-27,Hamburg,0
2020-05-28,Hamburg,0
2020-05-29,Hamburg,0
2020-05-30,Hamburg,0
2020-05-31,Hamburg,0
2020-06-01,Hamburg,0
2020-06-02,Hamburg,0
2020-06-03,Hamburg,0
2020-06-04,Hamburg,0
2020-06-05,Hamburg,0
2020-06-06,Hamburg,0
2020-06-07,Hamburg,0
2020-06-08,Hamburg,0
2020-06-09,Hamburg,0
2020-06-10,Hamburg,0
2020-06-11,Hamburg,0
2020-06-12,Hamburg,0
2020-06-13,Hamburg,0
2020-06-14,Hamburg,0
2020-06-15,Hamburg,0
2020-06-16,Hamburg,0
2020-06-17,Hamburg,0
2020-06-18,Hamburg,0
2020-06-19,Hamburg,0
2020-06-20,Hamburg,0
2020-06-21,Hamburg,0
2020-06-22,Hamburg,0
2020-06-23,Hamburg,0
2020-06-24,Hamburg,0
2020-06-25,Hamburg,0
2020-06-26,Hamburg,0
2020-06-27,Hamburg,0
2020-06-28,Hamburg,0
2020-06-29,Hamburg,0
2020-06-30,Hamburg,0
2020-07-01,Hamburg,0
2020-07-02,Hamburg,0.19
2020-07-03,Hamburg,0.19
2020-07-04,Hamburg,0.19
2020-07-05,Hamburg,0.19
2020-07-06,Hamburg,0.19
2020-07-07,Hamburg,0.19
2020-07-08,Hamburg,0.19
2020-07-09,Hamburg,0
2020-07-10,Hamburg,0
2020-07-11,Hamburg,0
2020-07-12,Hamburg,0
2020-07-13,Hamburg,0
2020-07-14,Hamburg,0
2020-07-15,Hamburg,0
2020-07-16,Hamburg,0
2020-07-17,Hamburg,0
2020-07-18,Hamburg,0.19
2020-07-19,Hamburg,0.19
2020-07-20,Hamburg,0.19
2020-07-21,Hamburg,0.19
2020-07-22,Hamburg,0.19
2020-07-23,Hamburg,0.19
2020-07-24,Hamburg,0.19
2020-07-25,Hamburg,0
2020-07-26,Hamburg,0
2020-07-27,Hamburg,0
2020-07-28,Hamburg,0
2020-07-29,Hamburg,0
2020-07-30,Hamburg,0
2020-07-31,Hamburg,0.19
2020-08-01,Hamburg,0.19
2020-08-02,Hamburg,0.19
2020-08-03,Hamburg,0.19
2020-08-04,Hamburg,0.19
2020-08-05,Hamburg,0.19
2020-08-06,Hamburg,0.19
2020-08-07,Hamburg,0.19
2020-08-08,Hamburg,0.19
2020-08-09,Hamburg,0.19
2020-08-10,Hamburg,0.19
2020-08-11,Hamburg,0.19
2020-08-12,Hamburg,0.19
2020-08-13,Hamburg,0.19
2020-08-14,Hamburg,0
2020-08-15,Hamburg,0.19
2020-08-16,Hamburg,0.19
2020-08-17,Hamburg,0.19
2020-08-18,Hamburg,0.19
2020-08-19,Hamburg,0.19
2020-08-20,Hamburg,0.19
2020-08-21,Hamburg,0.19
2020-08-22,Hamburg,0
2020-08-23,Hamburg,0
2020-08-24,Hamburg,0
2020-08-25,Hamburg,0
2020-08-26,Hamburg,0
2020-08-27,Hamburg,0
2020-08-28,Hamburg,0
2020-08-29,Hamburg,0
2020-08-30,Hamburg,0
2020-08-31,Hamburg,0
2020-09-01,Hamburg,0.37
2020-09-02,Hamburg,0.37
2020-09-03,Hamburg,0.37
2020-09-04,Hamburg,0.37
2020-09-05,Hamburg,0.37
2020-09-06,Hamburg,0.37
2020-09-07,Hamburg,0.56
2020-09-08,Hamburg,0.19
2020-09-09,Hamburg,0.19
2020-09-10,Hamburg,0.19
2020-09-11,Hamburg,0.37
2020-09-12,Hamburg,0.37
2020-09-13,Hamburg,0.37
2020-09-14,Hamburg,0.19
2020-09-15,Hamburg,0.19
2020-09-16,Hamburg,0.19
2020-09-17,Hamburg,0.19
2020-09-18,Hamburg,0
2020-09-19,Hamburg,0
2020-09-20,Hamburg,0
2020-09-21,Hamburg,0
2020-09-22,Hamburg,0
2020-09-23,Hamburg,0.37
2020-09-24,Hamburg,0.37
2020-09-25,Hamburg,0.56
2020-09-26,Hamburg,0.56
2020-09-27,Hamburg,0.56
2020-09-28,Hamburg,0.74
2020-09-29,Hamburg,1.67
2020-09-30,Hamburg,1.49
2020-10-01,Hamburg,1.49
2020-10-02,Hamburg,1.3
2020-10-03,Hamburg,1.67
2020-10-04,Hamburg,1.67
2020-10-05,Hamburg,1.67
2020-10-06,Hamburg,0.74
2020-10-07,Hamburg,0.56
2020-10-08,Hamburg,0.56
2020-10-09,Hamburg,0.74
2020-10-10,Hamburg,0.37
2020-10-11,Hamburg,0.56
2020-10-12,Hamburg,0.56
2020-10-13,Hamburg,0.93
2020-10-14,Hamburg,1.67
2020-10-15,Hamburg,1.86
2020-10-16,Hamburg,1.67
2020-10-17,Hamburg,1.86
2020-10-18,Hamburg,1.86
2020-10-19,Hamburg,2.97
2020-10-20,Hamburg,2.97
2020-10-21,Hamburg,2.79
2020-10-22,Hamburg,2.79
2020-10-23,Hamburg,3.9
2020-10-24,Hamburg,4.27
2020-10-25,Hamburg,5.2
2020-10-26,Hamburg,4.27
2020-10-27,Hamburg,4.09
2020-10-28,Hamburg,4.27
2020-10-29,Hamburg,4.09
2020-10-30,Hamburg,3.9
2020-10-31,Hamburg,5.94
2020-11-01,Hamburg,5.57
2020-11-02,Hamburg,6.5
2020-11-03,Hamburg,7.06
2020-11-04,Hamburg,7.43
2020-11-05,Hamburg,8.54
2020-11-06,Hamburg,9.47
2020-11-07,Hamburg,8.91
2020-11-08,Hamburg,8.91
2020-11-09,Hamburg,9.47
2020-11-10,Hamburg,10.4
2020-11-11,Hamburg,11.51
2020-11-12,Hamburg,10.96
2020-11-13,Hamburg,10.59
2020-11-14,Hamburg,10.21
2020-11-15,Hamburg,10.21
2020-11-16,Hamburg,11.14
2020-11-17,Hamburg,10.77
2020-11-18,Hamburg,10.4
2020-11-19,Hamburg,10.96
2020-11-20,Hamburg,10.21
2020-11-21,Hamburg,10.4
2020-11-22,Hamburg,11.33
2020-11-23,Hamburg,10.21
2020-11-24,Hamburg,9.29
2020-11-25,Hamburg,7.61
2020-11-26,Hamburg,7.06
2020-11-27,Hamburg,7.61
2020-11-28,Hamburg,7.8
2020-11-29,Hamburg,7.8
2020-11-30,Hamburg,8.17
2020-12-01,Hamburg,10.4
2020-12-02,Hamburg,11.89
2020-12-03,Hamburg,12.44
2020-12-04,Hamburg,12.44
2020-12-05,Hamburg,12.07
2020-12-06,Hamburg,12.63
2020-12-07,Hamburg,13.74
2020-12-08,Hamburg,14.86
2020-12-09,Hamburg,14.67
2020-12-10,Hamburg,15.41
2020-12-11,Hamburg,14.49
2020-12-12,Hamburg,15.23
2020-12-13,Hamburg,15.6
2020-12-14,Hamburg,15.6
2020-12-15,Hamburg,13.37
2020-12-16,Hamburg,12.63
2020-12-17,Hamburg,11.51
2020-12-18,Hamburg,13
2020-12-19,Hamburg,14.49
2020-12-20,Hamburg,13.93
2020-12-21,Hamburg,11.51
2020-12-22,Hamburg,10.21
2020-12-23,Hamburg,10.21
2020-12-24,Hamburg,10.03
2020-12-25,Hamburg,9.1
2020-12-26,Hamburg,6.31
2020-12-27,Hamburg,7.43
2020-12-28,Hamburg,7.24
2020-12-29,Hamburg,7.61
2020-12-30,Hamburg,7.24
2020-12-31,Hamburg,7.24
2021-01-01,Hamburg,7.06
2021-01-02,Hamburg,6.5
2021-01-03,Hamburg,3.34
2021-01-04,Hamburg,2.97
2021-01-05,Hamburg,2.41
2021-01-06,Hamburg,2.23
2021-01-07,Hamburg,1.67
2021-01-08,Hamburg,1.11
2021-01-09,Hamburg,0.56
2021-01-10,Hamburg,0.64
2021-01-11,Hamburg,0.54
2021-01-12,Hamburg,0.62
2020-01-22,Honolulu,0
2020-01-23,Honolulu,0
2020-01-24,Honolulu,0
2020-01-25,Honolulu,0
2020-01-26,Honolulu,0
2020-01-27,Honolulu,0
2020-01-28,Honolulu,0
2020-01-29,Honolulu,0
2020-01-30,Honolulu,0
2020-01-31,Honolulu,0
2020-02-01,Honolulu,0
2020-02-02,Honolulu,0
2020-02-03,Honolulu,0
2020-02-04,Honolulu,0
2020-02-05,Honolulu,0
2020-02-06,Honolulu,0
2020-02-07,Honolulu,0
2020-02-08,Honolulu,0
2020-02-09,Honolulu,0
2020-02-10,Honolulu,0
2020-02-11,Honolulu,0
2020-02-12,Honolulu,0
2020-02-13,Honolulu,0
2020-02-14,Honolulu,0
2020-02-15,Honolulu,0
2020-02-16,Honolulu,0
2020-02-17,Honolulu,0
2020-02-18,Honolulu,0
2020-02-19,Honolulu,0
2020-02-20,Honolulu,0
2020-02-21,Honolulu,0
2020-02-22,Honolulu,0
2020-02-23,Honolulu,0
2020-02-24,Honolulu,0
2020-02-25,Honolulu,0
2020-02-26,Honolulu,0
2020-02-27,Honolulu,0
2020-02-28,Honolulu,0
2020-02-29,Honolulu,0
2020-03-01,Honolulu,0
2020-03-02,Honolulu,0
2020-03-03,Honolulu,0
2020-03-04,Honolulu,0
2020-03-05,Honolulu,0
2020-03-06,Honolulu,0
2020-03-07,Honolulu,0
2020-03-08,Honolulu,0
2020-03-09,Honolulu,0
2020-03-10,Honolulu,0
2020-03-11,Honolulu,0
2020-03-12,Honolulu,0
2020-03-13,Honolulu,0
2020-03-14,Honolulu,0
2020-03-15,Honolulu,0
2020-03-16,Honolulu,0
2020-03-17,Honolulu,0
2020-03-18,Honolulu,0
2020-03-19,Honolulu,0
2020-03-20,Honolulu,0
2020-03-21,Honolulu,0.19
2020-03-22,Honolulu,0.19
2020-03-23,Honolulu,0.19
2020-03-24,Honolulu,0.19
2020-03-25,Honolulu,0.19
2020-03-26,Honolulu,0.19
2020-03-27,Honolulu,0.19
2020-03-28,Honolulu,0.19
2020-03-29,Honolulu,0.19
2020-03-30,Honolulu,0.56
2020-03-31,Honolulu,0.93
2020-04-01,Honolulu,0.93
2020-04-02,Honolulu,1.11
2020-04-03,Honolulu,1.49
2020-04-04,Honolulu,1.3
2020-04-05,Honolulu,1.3
2020-04-06,Honolulu,0.93
2020-04-07,Honolulu,0.74
2020-04-08,Honolulu,0.93
2020-04-09,Honolulu,1.11
2020-04-10,Honolulu,0.74
2020-04-11,Honolulu,0.74
2020-04-12,Honolulu,0.74
2020-04-13,Honolulu,0.74
2020-04-14,Honolulu,0.56
2020-04-15,Honolulu,0.37
2020-04-16,Honolulu,0
2020-04-17,Honolulu,0
2020-04-18,Honolulu,0.19
2020-04-19,Honolulu,0.37
2020-04-20,Honolulu,0.37
2020-04-21,Honolulu,0.74
2020-04-22,Honolulu,0.93
2020-04-23,Honolulu,1.11
2020-04-24,Honolulu,1.86
2020-04-25,Honolulu,1.67
2020-04-26,Honolulu,1.49
2020-04-27,Honolulu,1.49
2020-04-28,Honolulu,1.11
2020-04-29,Honolulu,0.93
2020-04-30,Honolulu,0.74
2020-05-01,Honolulu,0
2020-05-02,Honolulu,0
2020-05-03,Honolulu,0
2020-05-04,Honolulu,0
2020-05-05,Honolulu,0
2020-05-06,Honolulu,0
2020-05-07,Honolulu,0
2020-05-08,Honolulu,0
2020-05-09,Honolulu,0
2020-05-10,Honolulu,0
2020-05-11,Honolulu,0
2020-05-12,Honolulu,0
2020-05-13,Honolulu,0
2020-05-14,Honolulu,0
2020-05-15,Honolulu,0
2020-05-16,Honolulu,0
2020-05-17,Honolulu,0
2020-05-18,Honolulu,0
2020-05-19,Honolulu,0
2020-05-20,Honolulu,0
2020-05-21,Honolulu,0
2020-05-22,Honolulu,0
2020-05-23,Honolulu,0
2020-05-24,Honolulu,0
2020-05-25,Honolulu,0
2020-05-26,Honolulu,0
2020-05-27,Honolulu,0
2020-05-28,Honolulu,0
2020-05-29,Honolulu,0
2020-05-30,Honolulu,0
2020-05-31,Honolulu,0
2020-06-01,Honolulu,0
2020-06-02,Honolulu,0
2020-06-03,Honolulu,0
2020-06-04,Honolulu,0
2020-06-05,Honolulu,0
2020-06-06,Honolulu,0
2020-06-07,Honolulu,0
2020-06-08,Honolulu,0
2020-06-09,Honolulu,0
2020-06-10,Honolulu,0
2020-06-11,Honolulu,0
2020-06-12,Honolulu,0
2020-06-13,Honolulu,0
2020-06-14,Honolulu,0
2020-06-15,Honolulu,0
2020-06-16,Honolulu,0
2020-06-17,Honolulu,0
2020-06-18,Honolulu,0
2020-06-19,Honolulu,0
2020-06-20,Honolulu,0
2020-06-21,Honolulu,0
2020-06-22,Honolulu,0
2020-06-23,Honolulu,0
2020-06-24,Honolulu,0.37
2020-06-25,Honolulu,0.37
2020-06-26,Honolulu,0.37
2020-06-27,Honolulu,0.37
2020-06-28,Honolulu,0.37
2020-06-29,Honolulu,0.37
2020-06-30,Honolulu,0.74
2020-07-01,Honolulu,0.37
2020-07-02,Honolulu,0.37
2020-07-03,Honolulu,0.37
2020-07-04,Honolulu,0.37
2020-07-05,Honolulu,0.37
2020-07-06,Honolulu,0.37
2020-07-07,Honolulu,0
2020-07-08,Honolulu,0
2020-07-09,Honolulu,0
2020-07-10,Honolulu,0.74
2020-07-11,Honolulu,0.74
2020-07-12,Honolulu,0.74
2020-07-13,Honolulu,0.74
2020-07-14,Honolulu,1.11
2020-07-15,Honolulu,1.49
2020-07-16,Honolulu,1.49
2020-07-17,Honolulu,0.74
2020-07-18,Honolulu,0.74
2020-07-19,Honolulu,1.11
2020-07-20,Honolulu,1.49
2020-07-21,Honolulu,1.11
2020-07-22,Honolulu,0.74
2020-07-23,Honolulu,0.74
2020-07-24,Honolulu,0.74
2020-07-25,Honolulu,0.74
2020-07-26,Honolulu,0.37
2020-07-27,Honolulu,0
2020-07-28,Honolulu,0
2020-07-29,Honolulu,0
2020-07-30,Honolulu,0
2020-07-31,Honolulu,0
2020-08-01,Honolulu,0.37
2020-08-02,Honolulu,0.37
2020-08-03,Honolulu,1.11
2020-08-04,Honolulu,1.86
2020-08-05,Honolulu,1.86
2020-08-06,Honolulu,1.86
2020-08-07,Honolulu,2.97
2020-08-08,Honolulu,2.6
2020-08-09,Honolulu,4.09
2020-08-10,Honolulu,4.09
2020-08-11,Honolulu,3.34
2020-08-12,Honolulu,3.34
2020-08-13,Honolulu,3.34
2020-08-14,Honolulu,2.23
2020-08-15,Honolulu,2.6
2020-08-16,Honolulu,1.49
2020-08-17,Honolulu,1.49
2020-08-18,Honolulu,1.86
2020-08-19,Honolulu,2.23
2020-08-20,Honolulu,2.23
2020-08-21,Honolulu,2.97
2020-08-22,Honolulu,2.6
2020-08-23,Honolulu,2.97
2020-08-24,Honolulu,3.71
2020-08-25,Honolulu,4.46
2020-08-26,Honolulu,5.2
2020-08-27,Honolulu,5.57
2020-08-28,Honolulu,6.69
2020-08-29,Honolulu,7.8
2020-08-30,Honolulu,7.43
2020-08-31,Honolulu,7.43
2020-09-01,Honolulu,7.06
2020-09-02,Honolulu,7.06
2020-09-03,Honolulu,7.06
2020-09-04,Honolulu,5.57
2020-09-05,Honolulu,4.83
2020-09-06,Honolulu,5.57
2020-09-07,Honolulu,5.2
2020-09-08,Honolulu,5.2
2020-09-09,Honolulu,4.46
2020-09-10,Honolulu,4.83
2020-09-11,Honolulu,4.46
2020-09-12,Honolulu,4.46
2020-09-13,Honolulu,4.46
2020-09-14,Honolulu,4.83
2020-09-15,Honolulu,4.46
2020-09-16,Honolulu,4.09
2020-09-17,Honolulu,3.34
2020-09-18,Honolulu,3.34
2020-09-19,Honolulu,2.97
2020-09-20,Honolulu,2.6
2020-09-21,Honolulu,1.86
2020-09-22,Honolulu,2.6
2020-09-23,Honolulu,4.09
2020-09-24,Honolulu,4.46
2020-09-25,Honolulu,4.46
2020-09-26,Honolulu,5.2
2020-09-27,Honolulu,5.2
2020-09-28,Honolulu,5.57
2020-09-29,Honolulu,5.57
2020-09-30,Honolulu,4.34
2020-10-01,Honolulu,3.97
2020-10-02,Honolulu,4.34
2020-10-03,Honolulu,4.71
2020-10-04,Honolulu,5.08
2020-10-05,Honolulu,4.34
2020-10-06,Honolulu,3.97
